Code,Parent,Name_en
"25403025","72310","Gear assembler"
"25403028","72001","Multi-skilled mechanic"
"25403029","72330","Machine construction mechanic"
"25404004","72330","Service mechanic"
"25404010","72330","Machinery maintenance worker"
"25404013","72330","Hydraulic assembler"
"25404014","74210","Office machinery mechanic"
"25404021","72320","Aeromechanic"
"25404023","72330","Works mechanic"
"25404029","72330","Repair mechanic"
"25404033","72310","Diesel engine machanic"
"25404036","72001","In-house mechanic"
"25404047","72310","Boat mechanic"
"25404048","72330","Maintenance mechanic"
"25404054","72310","Boat engine mechanic"
"25404055","72320","Helicopter mechanic"
"25404059","72330","Typewriter mechanic"
"25404060","72330","Sewing machine mechanic"
"25404065","72001","Testing mechanic"
"25404070","72330","Factory mechanic"
"25404080","72001","Mechanic/fitter"
"25404083","72220","Gunsmith"
"25404089","72220","Weapons mechanic"
"25404096","72001","Development mechanic"
"25404097","75430","Test mechanic"
"25404098","72330","Textile industry mechanic"
"25404100","72320","Aircraft mechanic"
"25404101","72330","Maintenance manager"
"25404104","31220","Chief maintenance mechanic"
"25404107","72330","Cable railway mechanic"
"25404109","72310","Engine mechanic"
"25404110","72330","Gearing mechanic"
"25404114","72001","Mechanical technician"
"25404120","72001","Metal mechanic"
"25405002","31220","Chief fitter"
"25405005","82100","Fitter"
"25405007","82100","Service assembler"
"25405009","31220","Chief assembler"
"25405010","82100","Works plant assembler"
"25405014","71190","Building assembler"
"25405016","82190","Furniture assembler"
"25405017","82120","Device assembler"
"25405018","82100","Implement assembler"
"25405019","82100","Assembler, field service"
"25405021","31220","Chief assembly department"
"25405025","72140","Metal structure assembler"
"25405028","82100","Fitting employee"
"25405030","82100","Specialised assembler"
"25405033","82100","Testing assembler"
"25405038","82110","Cable railway assembler"
"25405039","72140","Steel construction assembler"
"25405040","71190","Fire security systems installer"
"25405043","74120","Installations assembler"
"25405044","82120","Apparatus assembler"
"25405045","74120","Technical installations assembler"
"25405048","82100","Fitter/repairman | Fitter/repairwoman"
"25405049","74120","Security systems installer"
"25405050","75220","Wood assembler"
"25405051","72300","Signalling system fitter"
"25405052","71263","Swimming pool installations fitter"
"25405056","71262","Pipe network fitter"
"25405057","71263","Tap fitter"
"25405064","82100","Assembler"
"25501002","74120","Automotive electrician"
"25501007","74120","Aircraft electrician"
"25501008","74120","Vehicle electrician/electronic technician"
"25501009","74120","Vehicle electrician"
"25501010","74210","Vehicle electronic technician"
"25502001","74120","Electrical mechanic"
"25502007","74120","Electrical appliance mechanic"
"25502012","74120","Aircraft electrical mechanic"
"25503001","74210","Television and radio electrician"
"25503002","74210","Radio electrician"
"25503007","74210","Television electrician"
"25503009","74210","Television assembler"
"25503012","74220","Aerial fitter"
"25503013","74210","Radio and television repairer"
"25503015","74210","Television and radio electronic technician"
"25503016","74210","Audio/video electronic technician"
"25503017","74210","Radio electronic technician"
"25503019","74210","Audio technician"
"25503022","74210","Audio/video technician"
"25503028","74210","Radio and television electrician"
"25504001","74130","Network technician"
"25504002","74130","Cable splicer"
"25504004","74130","Network electrician"
"25504008","74130","Overhead linesman | Overhead lineswoman"
"25504010","74130","Catenary linesman"
"25505005","74120","Wire-coiler (electricity)"
"25505016","74120","Motor winder"
"25505027","74120","Electrical device manufacturer"
"25505028","74120","Electric machine manufacturer"
"25506016","74120","Automation mechanic"
"25506018","74120","Electrical inspector"
"25506020","74120","Low voltage electrician"
"25506026","31130","Electrical consultant"
"25506032","74120","Electrical household appliance repairman | Electrical household appliance repairwoman"
"25506036","74120","Electrical repairer"
"25506045","82120","Battery maker"
"25506046","74130","Cable fitter (electrical industry)"
"25506047","74130","Cable worker (electrical appliance industry)"
"25506054","74130","Cable factory worker (electrical industry)"
"25506056","74120","Automation specialist"
"25506058","74120","Low voltage specialist"
"25506059","74120","Electricity specialist"
"25507002","74210","Electronic technician"
"25507004","74210","Mechanic in electronics"
"25507005","74210","Electronic technician, computers"
"25507006","74210","Electronic technician (fitter)"
"25507009","74210","Microelectronics engineering technician"
"25507016","74210","Electronic inspector"
"25507023","31140","Electronic developer"
"25507025","74210","Electronics operator"
"25507031","31190","Measuring and tuning technician"
"25507033","31190","Testing technician"
"25507037","74210","Electronic components assembler"
"25507041","74220","Electronics/telematics technician"
"25507043","35130","Telematics engineer"
"25507044","74210","Radar mechanic"
"25507049","35220","Communications specialist (telecommunications) | Communications specialist (telecommunication"
"25507050","74210","Mechatronic engineer"
"25507051","74220","Electronics engineer (multimedia)"
"25508001","74220","Telecommunications and electronic device assembler | Telecommunications and electronic device ass"
"25508011","74220","Telecommunications specialist"
"25508012","74220","Telecom specialist"
"25509001","74220","Telephone line installer"
"25509012","74220","Telephone worker"
"25509016","74220","Telephone installer"
"25509018","74220","Telephone set assembler"
"25601001","73111","Watchmaker"
"25602005","73112","Quality controller, watchmaking industry"
"25602007","73112","Clock-face assembler"
"25602017","73112","Regulator (watch industry)"
"25602021","73112","Watch burnisher"
"25602026","73112","Watchcase worker"
"25602038","73130","Stones worker (watchmaking)"
"25602042","73112","Stones polisher (watchmaking)"
"25602055","73112","Watch industry worker"
"25602058","73112","Watchcase polisher"
"25602069","73112","Clock-face polisher"
"25602082","73112","Pinion wheel maker"
"25602084","73112","Watch assembler"
"25602088","73112","Inspector, watch industry"
"25602089","73112","Watch/clock decorator"
"25602092","73112","Clock-face designer"
"25602093","73112","Swage maker (watch industry)"
"25602099","73112","Watch inspector"
"25602128","13210","Production manager, watchmaking industry"
"25701003","72130","Aeroplane mechanic"
"25701009","72130","Panel-beater"
"25701016","72310","Vehicle fitter"
"25701018","72320","Aeroplane manufacturer"
"25701019","82110","Vehicle manufacturer"
"25701026","72130","Bodywork mechanic"
"25701027","72130","Auto body mechanic"
"25701029","72320","Aircraft mechanic/fitter"
"25701030","72130","Car body mechanic"
"25701043","71154","Boat builder"
"25701058","72130","Car body worker"
"25701083","72310","Marine maintenance manager"
"25702002","72310","Vehicle mechanic"
"25702003","72310","Car repairer"
"25702004","72310","Motor vehicle mechanic"
"25702005","72310","Car mechanic, heavy motor vehicles"
"25702006","72310","Car mechanic"
"25702007","72310","Car mechanic, light motor vehicles"
"25702008","72310","Car assembler"
"25702009","14390","Garage owner"
"25702012","72310","Truck mechanic"
"25702014","54190","Street patrolman | Street patrolwoman"
"25702015","72310","Motor vehicle repairer"
"25702018","14390","Garage manager"
"25702021","31220","Car repair shop manager"
"25702027","72310","Car diagnostician"
"25702028","72310","Oldtimer restorer"
"25702031","13210","Master car mechanic"
"25703002","72310","Bicycle and motorcycle mechanic"
"25703003","72310","Bicycle and moped mechanic"
"25703004","72340","Bike mechanic"
"25703006","72340","Bicycle mechanic"
"25703007","72310","Motorcycle mechanic"
"25703009","72340","Bicycle repairer"
"25703011","72340","Bicycle assembler"
"25703012","72310","Motorcycle assembler"
"25703013","72310","Motorcycle repairer"
"25703014","72310","Bike and motorcycle mechanic"
"25703016","72310","Motorbike mechanic"
"25703018","72310","Bike and moped mechanic"
"25703020","13210","Master bicycle mechanic"
"25703021","14200","Master bicycle and motorcycle mechanic"
"25704003","72330","Construction machinery maker"
"25704004","72330","Construction machinery mechanic"
"25704007","72330","Motor mechanic"
"25704008","72330","Farm machinery mechanic"
"25704011","72330","Agricultural machinery mechanic"
"25704014","72330","Agricultural machinery repairer"
"25704015","72330","Agricultural machinery maintenance mechanic"
"25704018","72330","Agricultural mechanic"
"25704021","13210","Master agricultural machinery mechanic"
"25704023","13210","Master motor mechanic"
"25705001","71320","Car body painter"
"25705006","71320","Vehicle painter"
"25705007","71320","Spray painter"
"25705009","71320","Varnisher"
"25705011","71320","Auto body painter"
"25705012","71320","Aircraft painter"
"25705016","71320","Machine painter"
"25705018","71320","Car painter"
"25705020","71320","Body painter"
"25705022","71320","Metal varnisher"
"25705025","71320","Manufactured articles painter"
"25705038","71320","Ship painter"
"25705045","13210","Master vehicle painter"
"25705048","71320","Master car body painter"
"25705049","71320","Car spray painter"
"25706001","52450","Tyre fitter"
"25706002","52450","Garage worker"
"25706004","91220","Car washer"
"25706005","52450","Petrol station attendant"
"25706006","52450","Car service man (petrol station) | Car service woman (petrol station)"
"25706008","52450","Car service man | Car service woman"
"25706011","52450","Service station attendant"
"25706012","83220","Breakdown mechanic"
"25706025","91220","Car cleaner"
"26101001","81720","Sawyer"
"26101002","31430","Master sawyer"
"26101004","81720","Sawmill worker"
"26101014","81720","Wood sawyer"
"26102031","75230","Wood turner"
"26103003","75220","Cabinetmaker"
"26103009","75220","Cabinet maker"
"26103012","75220","Wooden furniture maker"
"26103024","75220","Cabinetmaker, antique furniture"
"26103026","13210","Master cabinetmaker"
"26104014","71152","Joiner"
"26104016","71152","Joiner, interior completion"
"26104019","71152","Window installer"
"26104020","71152","Door installer"
"26104022","71152","Joiner/assembler"
"26104025","71152","Parquet joiner"
"26104029","13210","Master cabinet maker, construction | Master carpenter, construction"
"26104033","71152","Kitchen fitter (joiner)"
"26104036","71152","Carpenter, construction and windows"
"26105001","71152","Cabinetmaker/joiner"
"26105056","71152","Kitchen fitter"
"26105071","71152","Carpenter, furniture and interior fittings"
"26106004","73170","Basket maker"
"26106006","73170","Wicker furniture weaver"
"26106028","73170","Chair caner"
"26107002","75230","Parquet sander"
"26107011","75220","Fence maker"
"26107012","81720","Wood veneer maker"
"26107015","75220","Cooper"
"26107051","75220","Wainwright"
"26107084","75200","Wood panelling specialist"
"26107099","75220","Ski builder"
"26201002","75210","Furniture stainer"
"26201004","75210","Wood stainer"
"26201009","71320","Wood painter"
"26201015","75210","Furniture polisher"
"26201022","75210","Furniture varnisher"
"26201026","75210","Wood surface specialist"
"26202003","73160","Gilder"
"26202006","73160","Frame gilder"
"26202020","75220","PICTure framer | Picture framer"
